nom,date,min_minutes_to_active_zone
Mwela Lembwa,2026-05-21,2032.104
Kingabwa,2026-05-21,2283.415
Likati,2026-05-21,999.122
Yahuma,2026-05-21,923.7
Ikela,2026-05-21,1100.398
Lubunga (Tshopo),2026-05-21,675.473
Ubundu,2026-05-21,779.871
Kailo,2026-05-21,660.155
Ototo,2026-05-21,1158.113
Tshumbe,2026-05-21,970.833
Lusangi,2026-05-21,505.361
Bobozo,2026-05-21,1208.38
Punia,2026-05-21,591.8
Kyondo,2026-05-21,30.462
Mabalako,2026-05-21,46.456
Biena,2026-05-21,62.563
Masereka,2026-05-21,58.731
Lubero,2026-05-21,102.177
Manguredjipa,2026-05-21,108.605
Mutwanga,2026-05-21,109.488
Kamango,2026-05-21,144.098
Oicha,2026-05-21,100.687
Binza,2026-05-21,133.749
Rwanguba,2026-05-21,85.073
Rutshuru,2026-05-21,63.754
Birambizo,2026-05-21,82.055
Beni,2026-05-21,56.666
Vuhovi,2026-05-21,12.276
Musienene,2026-05-21,88.732
Butembo,2026-05-21,9.252
Katwa,2026-05-21,9.291
Kayna,2026-05-21,130.266
Goma,2026-05-21,254.962
Karisimbi,2026-05-21,9.047
Kibua,2026-05-21,135.184
Masisi,2026-05-21,84.837
Mweso,2026-05-21,99.796
Kirotshe,2026-05-21,26.589
Pinga,2026-05-21,155.239
Walikale,2026-05-21,279.357
Kibirizi,2026-05-21,185.532
Kalunguta,2026-05-21,60.569
Alimbongo,2026-05-21,85.836
Nyiragongo,2026-05-21,34.033
Katoyi,2026-05-21,64.249
Bambo,2026-05-21,93.681
Itebero,2026-05-21,162.6
Mwana,2026-05-21,113.383
Kaziba,2026-05-21,99.044
Nyantende,2026-05-21,44.887
Nyangezi,2026-05-21,65.127
Kabare,2026-05-21,27.4
Mubumbano,2026-05-21,84.446
Walungu,2026-05-21,61.31
Haut Plateau,2026-05-21,183.033
Kaniola,2026-05-21,89.54
Kalonge,2026-05-21,64.418
Bunyakiri,2026-05-21,80.118
Uvira,2026-05-21,158.01
Kitutu,2026-05-21,300.705
Kamituga,2026-05-21,218.24
Itombwe,2026-05-21,326.114
Minembwe,2026-05-21,327.593
Nundu,2026-05-21,220.864
Ruzizi,2026-05-21,126.882
Lemera,2026-05-21,125.666
Fizi,2026-05-21,341.46
Shabunda,2026-05-21,385.56
Lulingu,2026-05-21,356.995
Kalole,2026-05-21,317.261
Mwenga,2026-05-21,147.161
Mulungu,2026-05-21,202.36
Bagira,2026-05-21,29.803
Kadutu,2026-05-21,32.752
Ibanda,2026-05-21,34.232
Katana,2026-05-21,22.804
Lualaba,2026-05-21,1726.743
Kafakumba,2026-05-21,1397.578
Kanzenze,2026-05-21,1531.284
Kasaji,2026-05-21,1718.377
Dilolo,2026-05-21,1652.106
Sandoa,2026-05-21,1590.796
Kalamba,2026-05-21,1297.366
Lubudi,2026-05-21,1657.832
Bunkeya,2026-05-21,1310.225
Fungurume,2026-05-21,1397.999
Kambove,2026-05-21,1372.605
Lubumbashi,2026-05-21,1478.178
Kisanga,2026-05-21,1515.2
Katuba,2026-05-21,1518.865
Mumbunda,2026-05-21,1495.526
Kipushi,2026-05-21,1505.074
Sakania,2026-05-21,1784.732
Kafubu,2026-05-21,1527.373
Kilela Balanda,2026-05-21,1450.958
Manika,2026-05-21,1454.642
Vangu,2026-05-21,1476.576
Kowe,2026-05-21,1475.465
Mitwaba,2026-05-21,1070.604
Gombe,2026-05-21,2290.386
Minova,2026-05-21,72.355
Kalehe,2026-05-21,49.147
Miti Murhesa,2026-05-21,255.092
Idjwi,2026-05-21,
Aba,2026-05-21,286.43
Masina 2,2026-05-21,2277.658
Kapanga,2026-05-21,1410.693
Dilala,2026-05-21,1651.828
Mutshatsha,2026-05-21,1681.666
Kikula,2026-05-21,1343.101
Kimbi Lulenge,2026-05-21,394.767
Ferekeni,2026-05-21,566.382
Wapinda,2026-05-21,1159.748
Likasi,2026-05-21,1354.124
Kasenga,2026-05-21,1595.608
Ntandembelo,2026-05-21,2107.332
Yumbi,2026-05-21,2397.31
Tshudi Loto,2026-05-21,1200.998
Kiri,2026-05-21,1975.091
Busanga,2026-05-21,1261.078
Yalifafu,2026-05-21,1178.352
Dekese,2026-05-21,1333.704
Mimia,2026-05-21,2115.838
Makanza,2026-05-21,1732.256
Bomongo,2026-05-21,1931.143
Mampoko,2026-05-21,1732.256
Pendjwa,2026-05-21,1822.808
Bokungu,2026-05-21,1311.16
Wema,2026-05-21,1563.714
Befale,2026-05-21,1359.275
Lotumbe,2026-05-21,1774.361
Monkoto,2026-05-21,1637.812
Djombo,2026-05-21,1477.44
Bongandanga,2026-05-21,1269.738
Lingomo,2026-05-21,1187.31
Basankusu,2026-05-21,1569.396
Boende,2026-05-21,1451.927
Mompono,2026-05-21,1219.311
Monieka,2026-05-21,1483.158
Banzow Moke,2026-05-21,1966.23
Inongo,2026-05-21,1904.594
Wangata,2026-05-21,1861.89
Bolenge,2026-05-21,1855.178
Bolomba,2026-05-21,1702.202
Ingende,2026-05-21,1672.773
Iboko,2026-05-21,1740.182
Irebu,2026-05-21,2166.166
Mbandaka,2026-05-21,1867.972
Lukolela,2026-05-21,2144.9
Bikoro,2026-05-21,1799.82
Ntondo,2026-05-21,2113.257
Lilanga Bobangi,2026-05-21,1860.225
Wembo Nyama,2026-05-22,894.588
Kole,2026-05-22,1164.124
Pania Mutombo,2026-05-22,1033.837
Minga,2026-05-22,1017.356
Lusambo,2026-05-22,1171.956
Dikungu,2026-05-22,1010.232
Vanga Kete,2026-05-22,978.745
Lodja,2026-05-22,976.012
Omendjadi,2026-05-22,1022.676
Djalo Ndjeka,2026-05-22,869.747
Katako Kombe,2026-05-22,745.91
Bena Dibele,2026-05-22,1074.774
Kamiji,2026-05-22,1091.66
Citenge,2026-05-22,1012.946
Miabi,2026-05-22,1081.922
Ngandajika,2026-05-22,1018.263
Mulumba,2026-05-22,1001.705
Tshilenge,2026-05-22,1009.086
Cilundu,2026-05-22,1079.028
Lubao,2026-05-22,728.155
Kalonda Est,2026-05-22,892.066
Kabinda,2026-05-22,894.062
Ludimbi Lukula,2026-05-22,903.717
Kalambayi Kabanga,2026-05-22,995.594
Makota,2026-05-22,1096.446
Mweneditu,2026-05-22,1093.867
Wikong,2026-05-22,1181.946
Luputa,2026-05-22,1125.778
Kanda Kanda,2026-05-22,1056.526
Bonzola,2026-05-22,1025.521
Dibindi,2026-05-22,1021.749
Kansele,2026-05-22,1024.287
Muya,2026-05-22,1027.038
Diulu,2026-05-22,1026.853
Bipemba,2026-05-22,1029.088
Mpokolo,2026-05-22,1032.563
Nzaba,2026-05-22,1031.964
Kabeya Kamwanga,2026-05-22,1088.883
Mukumbi,2026-05-22,1063.607
Lukelenge,2026-05-22,1027.003
Tshishimbi,2026-05-22,1042.132
Lubilanji,2026-05-22,1022.375
Kamana,2026-05-22,754.383
Kasansa,2026-05-22,1022.247
Bibanga,2026-05-22,961.202
Kalenda,2026-05-22,1162.295
Tshofa,2026-05-22,814.892
Pimu,2026-05-22,1385.874
Nyanga,2026-05-22,1516.502
Kalonda Ouest,2026-05-22,1463.934
Kamonia,2026-05-22,1511.097
Mutena,2026-05-22,1475.032
Banga Lubaka,2026-05-22,1597.054
Kamwesha,2026-05-22,1405.315
Mweka,2026-05-22,1451.404
Moba,2026-05-22,948.036
Bogosenubea,2026-05-22,1626.568
Muanda,2026-05-22,2821.208
Kitona,2026-05-22,2846.946
Boma,2026-05-22,2735.228
Boma Bungu,2026-05-22,2731.474
Seke Banza,2026-05-22,2701.59
Inga,2026-05-22,2673.39
Lukula,2026-05-22,2802.873
Tshela,2026-05-22,2845.499
Vaku,2026-05-22,2797.686
Kizu,2026-05-22,2835.126
Kibunzi,2026-05-22,2682.782
Luozi,2026-05-22,2629.592
Kimpangu,2026-05-22,2495.988
Ngidinga,2026-05-22,2477.146
Boko Kivulu,2026-05-22,2434.859
Mbanza Ngungu,2026-05-22,2439.311
Kwilu Ngongo,2026-05-22,2463.844
Kisantu,2026-05-22,2413.256
Mikope,2026-05-22,1673.228
Oshwe,2026-05-22,2228.596
Bosobe,2026-05-22,2229.482
Bokoro,2026-05-22,2150.58
Masi Manimba,2026-05-22,1946.486
Yasa Bonga,2026-05-22,1971.173
Idiofa,2026-05-22,1746.009
Ipamu,2026-05-22,1850.893
Koshibanda,2026-05-22,1721.341
Kingandu,2026-05-22,1840.053
Bulungu,2026-05-22,1845.425
Bagata,2026-05-22,2019.286
Bandundu,2026-05-22,2149.21
Kajiji,2026-05-22,1914.568
Kikwit Nord,2026-05-22,1776.14
Lusanga,2026-05-22,1795.01
Feshi,2026-05-22,1988.462
Wamba Lwadi,2026-05-22,2096.527
Panzi,2026-05-22,2007.367
Tembo,2026-05-22,2222.17
Moanza,2026-05-22,1946.053
Kimbao,2026-05-22,2092.984
Kenge,2026-05-22,2013.004
Boko,2026-05-22,2079.842
Viadana,2026-05-22,538.341
Poko,2026-05-22,583.795
Basali,2026-05-22,881.167
Basoko,2026-05-22,923.461
Bengamisa,2026-05-22,718.089
Yakusu,2026-05-22,716.454
Yahisuli,2026-05-22,861.86
Yabaondo,2026-05-22,823.691
Isangi,2026-05-22,765.322
Yaleko,2026-05-22,902.294
Banalia,2026-05-22,672.69
Bafwasende,2026-05-22,451.18
Bafwagbogbo,2026-05-22,490.021
Buta,2026-05-22,890.261
Titule,2026-05-22,734.801
Ganga,2026-05-22,664.036
Vanga,2026-05-22,1909.005
Djuma,2026-05-22,1921.003
Sia,2026-05-22,2014.036
Mungindu,2026-05-22,1750.92
Kimputu,2026-05-22,1854.389
Mosango,2026-05-22,1874.059
Pay Kongila,2026-05-22,1818.725
Matadi,2026-05-22,2620.708
Nzanza,2026-05-22,2624.748
Ndjili,2026-05-22,2277.063
Mont Ngafula 1,2026-05-22,2301.556
Biyela,2026-05-22,2283.38
Kikimi,2026-05-22,2286.928
Lemba,2026-05-22,2285.366
Matete,2026-05-22,2278.85
Kisenso,2026-05-22,2282.076
Lingwala,2026-05-22,2287.792
Barumbu,2026-05-22,2288.203
Kinshasa,2026-05-22,2286.496
Limete,2026-05-22,2282.42
Kalamu 2,2026-05-22,2285.568
Kalamu 1,2026-05-22,2283.973
Bumbu,2026-05-22,2292.356
Makala,2026-05-22,2285.209
Ngaba,2026-05-22,2282.348
Bandalungwa,2026-05-22,2289.96
Selembao,2026-05-22,2287.98
Masina 1,2026-05-22,2272.9
Kintambo,2026-05-22,2291.997
Kasa Vubu,2026-05-22,2287.139
Ngiri Ngiri,2026-05-22,2289.067
Binza Meteo,2026-05-22,2298.058
Binza Ozone,2026-05-22,2298.753
Kikongo,2026-05-22,2102.955
Mont Ngafula 2,2026-05-22,2304.813
Sona Bata,2026-05-22,2381.099
Nsele,2026-05-22,2267.748
Kanzala,2026-05-22,1456.533
Tshikapa,2026-05-22,1498.034
Kingasani,2026-05-22,2271.653
Kimbanseke,2026-05-22,2280.415
Bwamanda,2026-05-22,1663.436
Kungu,2026-05-22,1676.268
Loko,2026-05-22,1486.498
Bangabola,2026-05-22,1626.23
Boso Mondanda,2026-05-22,1539.764
Budjala,2026-05-22,1595.439
Binga,2026-05-22,1454.561
Yamaluka,2026-05-22,1227.768
Boso Manzi,2026-05-22,1382.741
Karawa,2026-05-22,1556.665
Bominenge,2026-05-22,1572.63
Gemena,2026-05-22,1602.263
Mbaya,2026-05-22,1506.571
Bulu,2026-05-22,1505.262
Tandala,2026-05-22,1651.796
Kibombo,2026-05-22,714.785
Kindu,2026-05-22,600.817
Alunguli,2026-05-22,595.25
Kokolo,2026-05-22,2289.582
Police,2026-05-22,2288.51
Makiso Kisangani,2026-05-22,638.412
Mangobo,2026-05-22,665.779
Kabondo,2026-05-22,658.406
Tshopo,2026-05-22,687.052
Kaniama,2026-05-22,1208.956
Kalemie,2026-05-22,653.336
Kansimba,2026-05-22,763.357
Butumba,2026-05-22,1650.301
Kinkondja,2026-05-22,1042.468
Baka,2026-05-22,1423.894
Kiambi,2026-05-22,803.202
Manono,2026-05-22,873.792
Samba,2026-05-22,559.945
Kasongo,2026-05-22,533.809
Kunda,2026-05-22,684.59
Saramabila,2026-05-22,445.606
Kampene,2026-05-22,557.474
Nyemba,2026-05-22,476.87
Nyunzu,2026-05-22,641.06
Kabambare,2026-05-22,476.205
Pangi,2026-05-22,504.96
Kalima,2026-05-22,481.885
Yalimbongo,2026-05-22,1012.077
Aketi,2026-05-22,1059.645
Lolo,2026-05-22,1081.947
Yamongili,2026-05-22,1168.884
Abuzi,2026-05-22,1302.296
Yambuku,2026-05-22,1224.253
Wasolo,2026-05-22,1269.014
Bosondjo,2026-05-22,1229.988
Bumba,2026-05-22,1134.741
Mondombe,2026-05-22,1111.825
Djolu,2026-05-22,1161.106
Opienge,2026-05-22,511.066
Obokote,2026-05-22,377.894
Lowa,2026-05-22,565.904
Wanierukula,2026-05-22,613.268
Lubutu,2026-05-22,443.0
Kitenda,2026-05-22,2133.469
Kasongo Lunda,2026-05-22,2167.96
Popokabaka,2026-05-22,2231.292
Kimvula,2026-05-22,2302.244
Maluku 1,2026-05-22,2145.694
Kimpese,2026-05-22,2513.577
Nsona Mpangu,2026-05-22,2574.718
Kangu,2026-05-22,2795.493
Kuimba,2026-05-22,2847.62
Kinkonzi,2026-05-22,2777.928
Mangembo,2026-05-22,2557.79
Gombe Matadi,2026-05-22,2463.492
Massa,2026-05-22,2377.164
Bokonzi,2026-05-22,1704.207
Mawuya,2026-05-22,1726.05
Zongo,2026-05-22,1723.177
Libenge,2026-05-22,1679.283
Bili (Nord-Ubangi),2026-05-22,1607.369
Gbadolite,2026-05-22,1435.317
Mobayi Mbongo,2026-05-22,1364.943
Yakoma,2026-05-22,1256.938
Monga,2026-05-22,1171.658
Bondo,2026-05-22,1118.18
Bili (Bas-Uele),2026-05-22,961.269
Ango,2026-05-22,764.091
Opala,2026-05-22,980.665
Kahemba,2026-05-22,1913.469
Gungu,2026-05-22,1753.777
Kitangwa,2026-05-22,1605.831
Mukedi,2026-05-22,1599.789
Kongolo,2026-05-22,613.891
Mbulula,2026-05-22,698.73
Kabalo,2026-05-22,754.386
Bukama,2026-05-22,1552.22
Kabondo Dianda,2026-05-22,1113.493
Kabongo,2026-05-22,1049.515
Songa,2026-05-22,1131.019
Kayamba,2026-05-22,1071.129
Kitenge,2026-05-22,911.986
Ankoro,2026-05-22,1040.742
Mulongo,2026-05-22,914.949
Lwamba,2026-05-22,1000.437
Mukanga,2026-05-22,996.726
Malemba Nkulu,2026-05-22,1033.683
Kinda,2026-05-22,1474.495
Kamina,2026-05-22,1391.348
Kikwit Sud,2026-05-22,1776.556
Kenya,2026-05-22,1518.362
Kamalondo,2026-05-22,1505.127
Tshamilemba,2026-05-22,1488.954
Pweto,2026-05-22,916.771
Lukafu,2026-05-22,1318.415
Mufunga Sampwe,2026-05-22,1202.738
Kilwa,2026-05-22,1063.688
Kapolowe,2026-05-22,1405.015
Panda,2026-05-22,1418.137
Kashobwe,2026-05-22,1184.191
Kampemba,2026-05-22,1528.181
Ruashi,2026-05-22,1530.417
Bena Tshadi,2026-05-22,1324.849
Yangala,2026-05-22,1192.02
Ilebo,2026-05-22,1562.02
Luebo,2026-05-22,1358.21
Bena Leka,2026-05-22,1348.581
Muetshi,2026-05-22,1258.977
Tshikula,2026-05-22,1141.381
Dibaya,2026-05-22,1132.133
Kalomba,2026-05-22,1460.3
Tshibala,2026-05-22,1414.218
Mushenge,2026-05-22,1507.321
Bulape,2026-05-22,1484.208
Masuika,2026-05-22,1307.168
Luiza,2026-05-22,1249.377
Katoka,2026-05-22,1211.52
Ndesha,2026-05-22,1206.657
Tshikaji,2026-05-22,1203.582
Bilomba,2026-05-22,1302.069
Ndekesha,2026-05-22,1314.406
Bunkonde,2026-05-22,1186.223
Mikalayi,2026-05-22,1250.342
Luambo,2026-05-22,1481.075
Katende,2026-05-22,1161.302
Ndjoko Mpunda,2026-05-22,1425.432
Lubondaie,2026-05-22,1174.426
Kakenge,2026-05-22,1449.379
Rwampara,2026-05-22,33.084
Bunia,2026-05-22,30.602
Jiba,2026-05-22,96.34
Linga,2026-05-22,97.375
Mangala,2026-05-22,53.639
Damas,2026-05-22,62.702
Fataki,2026-05-22,61.153
Drodro,2026-05-22,42.876
Tchomia,2026-05-22,55.844
Rethy,2026-05-22,93.725
Nyankunde,2026-05-22,33.084
Nizi,2026-05-22,26.115
Bambu,2026-05-22,26.115
Kilo,2026-05-22,37.958
Mongbwalu,2026-05-22,61.266
Komanda,2026-05-22,67.587
Gety,2026-05-22,54.867
Boga,2026-05-22,90.232
Nia Nia,2026-05-22,262.259
Mandima,2026-05-22,133.556
Lolwa,2026-05-22,72.325
Lita,2026-05-22,26.948
Boma Mangbetu,2026-05-22,441.173
Isiro,2026-05-22,515.725
Wamba,2026-05-22,447.215
Doruma,2026-05-22,589.875
Pawa,2026-05-22,479.196
Niangara,2026-05-22,457.536
Rungu,2026-05-22,378.922
Mambasa,2026-05-22,178.857
Rimba,2026-05-22,99.545
Logo,2026-05-22,111.708
Angumu,2026-05-22,145.602
Nyarambe,2026-05-22,124.182
Mahagi,2026-05-22,88.384
Makoro,2026-05-22,92.9
Kambala,2026-05-22,94.341
Biringi,2026-05-22,83.768
Laybo,2026-05-22,79.829
Ariwara,2026-05-22,44.323
Adi,2026-05-22,86.622
Aru,2026-05-22,196.427
Adja,2026-05-22,51.629
Aungba,2026-05-22,43.416
Faradje,2026-05-22,199.518
Gombari,2026-05-22,277.455
Dungu,2026-05-22,316.186
Watsa,2026-05-22,168.911
Demba,2026-05-22,1268.433
Mutoto,2026-05-22,1210.09
Lubunga (Kasaï-Central),2026-05-22,1144.105
Kananga,2026-05-22,1205.625
Maluku 2,2026-05-22,2242.767
Nselo,2026-05-22,2479.35
Lomela,2026-05-22,994.837
Nioki,2026-05-22,2161.473
Bolobo,2026-05-22,2472.987
Mushie,2026-05-22,2328.741
Kwamouth,2026-05-22,2279.666
Mokala,2026-05-22,1930.53
Kisanji,2026-05-22,1788.91
Lukonga,2026-05-22,1198.533
Tunda,2026-05-22,759.036
Bosobolo,2026-05-22,1625.52
Businga,2026-05-22,1374.551
Boto,2026-05-22,1737.858
Lisala,2026-05-22,1326.598
Ndage,2026-05-22,1450.283
Mwela Lembwa,2026-05-22,2032.104
Kingabwa,2026-05-22,2283.415
Likati,2026-05-22,999.122
Yahuma,2026-05-22,923.7
Ikela,2026-05-22,1100.398
Lubunga (Tshopo),2026-05-22,675.473
Ubundu,2026-05-22,779.871
Kailo,2026-05-22,660.155
Ototo,2026-05-22,1158.113
Tshumbe,2026-05-22,970.833
Lusangi,2026-05-22,505.361
Bobozo,2026-05-22,1208.38
Punia,2026-05-22,591.8
Kyondo,2026-05-22,30.462
Mabalako,2026-05-22,46.456
Biena,2026-05-22,62.563
Masereka,2026-05-22,58.731
Lubero,2026-05-22,102.177
Manguredjipa,2026-05-22,108.605
Mutwanga,2026-05-22,109.488
Kamango,2026-05-22,144.098
Oicha,2026-05-22,100.687
Binza,2026-05-22,133.749
Rwanguba,2026-05-22,85.073
Rutshuru,2026-05-22,63.754
Birambizo,2026-05-22,82.055
Beni,2026-05-22,56.666
Vuhovi,2026-05-22,12.276
Musienene,2026-05-22,88.732
Butembo,2026-05-22,9.252
Katwa,2026-05-22,9.291
Kayna,2026-05-22,130.266
Goma,2026-05-22,254.962
Karisimbi,2026-05-22,9.047
Kibua,2026-05-22,135.184
Masisi,2026-05-22,84.837
Mweso,2026-05-22,99.796
Kirotshe,2026-05-22,26.589
Pinga,2026-05-22,155.239
Walikale,2026-05-22,279.357
Kibirizi,2026-05-22,185.532
Kalunguta,2026-05-22,60.569
Alimbongo,2026-05-22,85.836
Nyiragongo,2026-05-22,34.033
Katoyi,2026-05-22,64.249
Bambo,2026-05-22,93.681
Itebero,2026-05-22,162.6
Mwana,2026-05-22,113.383
Kaziba,2026-05-22,99.044
Nyantende,2026-05-22,44.887
Nyangezi,2026-05-22,65.127
Kabare,2026-05-22,27.4
Mubumbano,2026-05-22,84.446
Walungu,2026-05-22,61.31
Haut Plateau,2026-05-22,183.033
Kaniola,2026-05-22,89.54
Kalonge,2026-05-22,64.418
Bunyakiri,2026-05-22,80.118
Uvira,2026-05-22,158.01
Kitutu,2026-05-22,300.705
Kamituga,2026-05-22,218.24
Itombwe,2026-05-22,326.114
Minembwe,2026-05-22,327.593
Nundu,2026-05-22,220.864
Ruzizi,2026-05-22,126.882
Lemera,2026-05-22,125.666
Fizi,2026-05-22,341.46
Shabunda,2026-05-22,385.56
Lulingu,2026-05-22,356.995
Kalole,2026-05-22,317.261
Mwenga,2026-05-22,147.161
Mulungu,2026-05-22,202.36
Bagira,2026-05-22,29.803
Kadutu,2026-05-22,32.752
Ibanda,2026-05-22,34.232
Katana,2026-05-22,22.804
Lualaba,2026-05-22,1726.743
Kafakumba,2026-05-22,1397.578
Kanzenze,2026-05-22,1531.284
Kasaji,2026-05-22,1718.377
Dilolo,2026-05-22,1652.106
Sandoa,2026-05-22,1590.796
Kalamba,2026-05-22,1297.366
Lubudi,2026-05-22,1657.832
Bunkeya,2026-05-22,1310.225
Fungurume,2026-05-22,1397.999
Kambove,2026-05-22,1372.605
Lubumbashi,2026-05-22,1478.178
Kisanga,2026-05-22,1515.2
Katuba,2026-05-22,1518.865
Mumbunda,2026-05-22,1495.526
Kipushi,2026-05-22,1505.074
Sakania,2026-05-22,1784.732
Kafubu,2026-05-22,1527.373
Kilela Balanda,2026-05-22,1450.958
Manika,2026-05-22,1454.642
Vangu,2026-05-22,1476.576
Kowe,2026-05-22,1475.465
Mitwaba,2026-05-22,1070.604
Gombe,2026-05-22,2290.386
Minova,2026-05-22,72.355
Kalehe,2026-05-22,49.147
Miti Murhesa,2026-05-22,255.092
Idjwi,2026-05-22,
Aba,2026-05-22,133.775
Masina 2,2026-05-22,2277.658
Kapanga,2026-05-22,1410.693
Dilala,2026-05-22,1651.828
Mutshatsha,2026-05-22,1681.666
Kikula,2026-05-22,1343.101
Kimbi Lulenge,2026-05-22,394.767
Ferekeni,2026-05-22,566.382
Wapinda,2026-05-22,1159.748
Likasi,2026-05-22,1354.124
Kasenga,2026-05-22,1595.608
Ntandembelo,2026-05-22,2107.332
Yumbi,2026-05-22,2397.31
Tshudi Loto,2026-05-22,1200.998
Kiri,2026-05-22,1975.091
Busanga,2026-05-22,1261.078
Yalifafu,2026-05-22,1178.352
Dekese,2026-05-22,1333.704
Mimia,2026-05-22,2115.838
Makanza,2026-05-22,1732.256
Bomongo,2026-05-22,1931.143
Mampoko,2026-05-22,1732.256
Pendjwa,2026-05-22,1822.808
Bokungu,2026-05-22,1311.16
Wema,2026-05-22,1563.714
Befale,2026-05-22,1359.275
Lotumbe,2026-05-22,1774.361
Monkoto,2026-05-22,1637.812
Djombo,2026-05-22,1477.44
Bongandanga,2026-05-22,1269.738
Lingomo,2026-05-22,1187.31
Basankusu,2026-05-22,1569.396
Boende,2026-05-22,1451.927
Mompono,2026-05-22,1219.311
Monieka,2026-05-22,1483.158
Banzow Moke,2026-05-22,1966.23
Inongo,2026-05-22,1904.594
Wangata,2026-05-22,1861.89
Bolenge,2026-05-22,1855.178
Bolomba,2026-05-22,1702.202
Ingende,2026-05-22,1672.773
Iboko,2026-05-22,1740.182
Irebu,2026-05-22,2166.166
Mbandaka,2026-05-22,1867.972
Lukolela,2026-05-22,2144.9
Bikoro,2026-05-22,1799.82
Ntondo,2026-05-22,2113.257
Lilanga Bobangi,2026-05-22,1860.225
Wembo Nyama,2026-05-23,894.588
Kole,2026-05-23,1164.124
Pania Mutombo,2026-05-23,1033.837
Minga,2026-05-23,1017.356
Lusambo,2026-05-23,1171.956
Dikungu,2026-05-23,1010.232
Vanga Kete,2026-05-23,978.745
Lodja,2026-05-23,976.012
Omendjadi,2026-05-23,1022.676
Djalo Ndjeka,2026-05-23,869.747
Katako Kombe,2026-05-23,745.91
Bena Dibele,2026-05-23,1074.774
Kamiji,2026-05-23,1091.66
Citenge,2026-05-23,1012.946
Miabi,2026-05-23,1081.922
Ngandajika,2026-05-23,1018.263
Mulumba,2026-05-23,1001.705
Tshilenge,2026-05-23,1009.086
Cilundu,2026-05-23,1079.028
Lubao,2026-05-23,728.155
Kalonda Est,2026-05-23,892.066
Kabinda,2026-05-23,894.062
Ludimbi Lukula,2026-05-23,903.717
Kalambayi Kabanga,2026-05-23,995.594
Makota,2026-05-23,1096.446
Mweneditu,2026-05-23,1093.867
Wikong,2026-05-23,1181.946
Luputa,2026-05-23,1125.778
Kanda Kanda,2026-05-23,1056.526
Bonzola,2026-05-23,1025.521
Dibindi,2026-05-23,1021.749
Kansele,2026-05-23,1024.287
Muya,2026-05-23,1027.038
Diulu,2026-05-23,1026.853
Bipemba,2026-05-23,1029.088
Mpokolo,2026-05-23,1032.563
Nzaba,2026-05-23,1031.964
Kabeya Kamwanga,2026-05-23,1088.883
Mukumbi,2026-05-23,1063.607
Lukelenge,2026-05-23,1027.003
Tshishimbi,2026-05-23,1042.132
Lubilanji,2026-05-23,1022.375
Kamana,2026-05-23,754.383
Kasansa,2026-05-23,1022.247
Bibanga,2026-05-23,961.202
Kalenda,2026-05-23,1162.295
Tshofa,2026-05-23,814.892
Pimu,2026-05-23,1385.874
Nyanga,2026-05-23,1516.502
Kalonda Ouest,2026-05-23,1463.934
Kamonia,2026-05-23,1511.097
Mutena,2026-05-23,1475.032
Banga Lubaka,2026-05-23,1597.054
Kamwesha,2026-05-23,1405.315
Mweka,2026-05-23,1451.404
Moba,2026-05-23,948.036
Bogosenubea,2026-05-23,1626.568
Muanda,2026-05-23,2821.208
Kitona,2026-05-23,2846.946
Boma,2026-05-23,2735.228
Boma Bungu,2026-05-23,2731.474
Seke Banza,2026-05-23,2701.59
Inga,2026-05-23,2673.39
Lukula,2026-05-23,2802.873
Tshela,2026-05-23,2845.499
Vaku,2026-05-23,2797.686
Kizu,2026-05-23,2835.126
Kibunzi,2026-05-23,2682.782
Luozi,2026-05-23,2629.592
Kimpangu,2026-05-23,2495.988
Ngidinga,2026-05-23,2477.146
Boko Kivulu,2026-05-23,2434.859
Mbanza Ngungu,2026-05-23,2439.311
Kwilu Ngongo,2026-05-23,2463.844
Kisantu,2026-05-23,2413.256
Mikope,2026-05-23,1673.228
Oshwe,2026-05-23,2228.596
Bosobe,2026-05-23,2229.482
Bokoro,2026-05-23,2150.58
Masi Manimba,2026-05-23,1946.486
Yasa Bonga,2026-05-23,1971.173
Idiofa,2026-05-23,1746.009
Ipamu,2026-05-23,1850.893
Koshibanda,2026-05-23,1721.341
Kingandu,2026-05-23,1840.053
Bulungu,2026-05-23,1845.425
Bagata,2026-05-23,2019.286
Bandundu,2026-05-23,2149.21
Kajiji,2026-05-23,1914.568
Kikwit Nord,2026-05-23,1776.14
Lusanga,2026-05-23,1795.01
Feshi,2026-05-23,1988.462
Wamba Lwadi,2026-05-23,2096.527
Panzi,2026-05-23,2007.367
Tembo,2026-05-23,2222.17
Moanza,2026-05-23,1946.053
Kimbao,2026-05-23,2092.984
Kenge,2026-05-23,2013.004
Boko,2026-05-23,2079.842
Viadana,2026-05-23,538.341
Poko,2026-05-23,583.795
Basali,2026-05-23,881.167
Basoko,2026-05-23,923.461
Bengamisa,2026-05-23,718.089
Yakusu,2026-05-23,716.454
Yahisuli,2026-05-23,861.86
Yabaondo,2026-05-23,823.691
Isangi,2026-05-23,765.322
Yaleko,2026-05-23,902.294
Banalia,2026-05-23,672.69
Bafwasende,2026-05-23,451.18
Bafwagbogbo,2026-05-23,490.021
Buta,2026-05-23,890.261
Titule,2026-05-23,734.801
Ganga,2026-05-23,664.036
Vanga,2026-05-23,1909.005
Djuma,2026-05-23,1921.003
Sia,2026-05-23,2014.036
